row,doc_id,chunk_id
10215,28dcd93aa020aa66,28dcd93aa020aa66_00053
10216,28dcd93aa020aa66,28dcd93aa020aa66_00054
10217,28dcd93aa020aa66,28dcd93aa020aa66_00055
10218,28dcd93aa020aa66,28dcd93aa020aa66_00056
10219,28dcd93aa020aa66,28dcd93aa020aa66_00057
10220,28dcd93aa020aa66,28dcd93aa020aa66_00058
10221,28dcd93aa020aa66,28dcd93aa020aa66_00059
10222,28dcd93aa020aa66,28dcd93aa020aa66_00060
10223,28dcd93aa020aa66,28dcd93aa020aa66_00061
10224,28dcd93aa020aa66,28dcd93aa020aa66_00062
10225,28dcd93aa020aa66,28dcd93aa020aa66_00063
10226,28dcd93aa020aa66,28dcd93aa020aa66_00064
10227,28dcd93aa020aa66,28dcd93aa020aa66_00065
10228,28dcd93aa020aa66,28dcd93aa020aa66_00066
10229,28dcd93aa020aa66,28dcd93aa020aa66_00067
10230,28dcd93aa020aa66,28dcd93aa020aa66_00068
10231,28dcd93aa020aa66,28dcd93aa020aa66_00069
10232,28dcd93aa020aa66,28dcd93aa020aa66_00070
10233,28dcd93aa020aa66,28dcd93aa020aa66_00071
10234,28dcd93aa020aa66,28dcd93aa020aa66_00072
10235,28dcd93aa020aa66,28dcd93aa020aa66_00073
10236,28dcd93aa020aa66,28dcd93aa020aa66_00074
10237,28dcd93aa020aa66,28dcd93aa020aa66_00075
10238,28dcd93aa020aa66,28dcd93aa020aa66_00076
10239,28dcd93aa020aa66,28dcd93aa020aa66_00077
10240,28dcd93aa020aa66,28dcd93aa020aa66_00078
10241,28dcd93aa020aa66,28dcd93aa020aa66_00079
10242,28dcd93aa020aa66,28dcd93aa020aa66_00080
10243,28dcd93aa020aa66,28dcd93aa020aa66_00081
10244,28dcd93aa020aa66,28dcd93aa020aa66_00082
10245,28dcd93aa020aa66,28dcd93aa020aa66_00083
10246,28dcd93aa020aa66,28dcd93aa020aa66_00084
10247,28dcd93aa020aa66,28dcd93aa020aa66_00085
10248,28dcd93aa020aa66,28dcd93aa020aa66_00086
10249,28dcd93aa020aa66,28dcd93aa020aa66_00087
10250,28dcd93aa020aa66,28dcd93aa020aa66_00088
10251,28dcd93aa020aa66,28dcd93aa020aa66_00089
10252,28dcd93aa020aa66,28dcd93aa020aa66_00090
10253,28dcd93aa020aa66,28dcd93aa020aa66_00091
10254,28dcd93aa020aa66,28dcd93aa020aa66_00092
10255,28dcd93aa020aa66,28dcd93aa020aa66_00093
10256,28dcd93aa020aa66,28dcd93aa020aa66_00094
10257,28dcd93aa020aa66,28dcd93aa020aa66_00095
10258,28dcd93aa020aa66,28dcd93aa020aa66_00096
10259,28dcd93aa020aa66,28dcd93aa020aa66_00097
10260,28dcd93aa020aa66,28dcd93aa020aa66_00098
10261,28dcd93aa020aa66,28dcd93aa020aa66_00099
10262,28dcd93aa020aa66,28dcd93aa020aa66_00100
10263,28dcd93aa020aa66,28dcd93aa020aa66_00101
10264,28dcd93aa020aa66,28dcd93aa020aa66_00102
10265,28dcd93aa020aa66,28dcd93aa020aa66_00103
10266,28dcd93aa020aa66,28dcd93aa020aa66_00104
10267,28dcd93aa020aa66,28dcd93aa020aa66_00105
10268,28dcd93aa020aa66,28dcd93aa020aa66_00106
10269,28dcd93aa020aa66,28dcd93aa020aa66_00107
10270,28dcd93aa020aa66,28dcd93aa020aa66_00108
10271,28dcd93aa020aa66,28dcd93aa020aa66_00109
10272,28dcd93aa020aa66,28dcd93aa020aa66_00110
10273,28dcd93aa020aa66,28dcd93aa020aa66_00111
10274,28dcd93aa020aa66,28dcd93aa020aa66_00112
10275,28dcd93aa020aa66,28dcd93aa020aa66_00113
10276,28dcd93aa020aa66,28dcd93aa020aa66_00114
10277,28dcd93aa020aa66,28dcd93aa020aa66_00115
10278,28dcd93aa020aa66,28dcd93aa020aa66_00116
10279,28dcd93aa020aa66,28dcd93aa020aa66_00117
10280,28dcd93aa020aa66,28dcd93aa020aa66_00118
10281,28dcd93aa020aa66,28dcd93aa020aa66_00119
10282,28dcd93aa020aa66,28dcd93aa020aa66_00120
10283,28dcd93aa020aa66,28dcd93aa020aa66_00121
10284,28dcd93aa020aa66,28dcd93aa020aa66_00122
10285,28dcd93aa020aa66,28dcd93aa020aa66_00123
10286,28dcd93aa020aa66,28dcd93aa020aa66_00124
10287,28dcd93aa020aa66,28dcd93aa020aa66_00125
10288,28dcd93aa020aa66,28dcd93aa020aa66_00126
10289,28dcd93aa020aa66,28dcd93aa020aa66_00127
10290,28dcd93aa020aa66,28dcd93aa020aa66_00128
10291,28dcd93aa020aa66,28dcd93aa020aa66_00129
10292,28dcd93aa020aa66,28dcd93aa020aa66_00130
10293,28dcd93aa020aa66,28dcd93aa020aa66_00131
10294,28dcd93aa020aa66,28dcd93aa020aa66_00132
10295,28dcd93aa020aa66,28dcd93aa020aa66_00133
10296,28dcd93aa020aa66,28dcd93aa020aa66_00134
10297,28dcd93aa020aa66,28dcd93aa020aa66_00135
10298,28dcd93aa020aa66,28dcd93aa020aa66_00136
10299,28dcd93aa020aa66,28dcd93aa020aa66_00137
10300,28dcd93aa020aa66,28dcd93aa020aa66_00138
10301,28dcd93aa020aa66,28dcd93aa020aa66_00139
10302,28dcd93aa020aa66,28dcd93aa020aa66_00140
10303,28dcd93aa020aa66,28dcd93aa020aa66_00141
10304,28dcd93aa020aa66,28dcd93aa020aa66_00142
10305,28dcd93aa020aa66,28dcd93aa020aa66_00143
10306,28dcd93aa020aa66,28dcd93aa020aa66_00144
10307,28dcd93aa020aa66,28dcd93aa020aa66_00145
10308,28dcd93aa020aa66,28dcd93aa020aa66_00146
10309,28dcd93aa020aa66,28dcd93aa020aa66_00147
10310,28dcd93aa020aa66,28dcd93aa020aa66_00148
10311,28dcd93aa020aa66,28dcd93aa020aa66_00149
10312,28dcd93aa020aa66,28dcd93aa020aa66_00150
10313,28dcd93aa020aa66,28dcd93aa020aa66_00151
10314,28dcd93aa020aa66,28dcd93aa020aa66_00152
10315,28dcd93aa020aa66,28dcd93aa020aa66_00153
10316,28dcd93aa020aa66,28dcd93aa020aa66_00154
10317,28dcd93aa020aa66,28dcd93aa020aa66_00155
10318,28dcd93aa020aa66,28dcd93aa020aa66_00156
10319,28dcd93aa020aa66,28dcd93aa020aa66_00157
10320,28dcd93aa020aa66,28dcd93aa020aa66_00158
10321,28dcd93aa020aa66,28dcd93aa020aa66_00159
10322,28dcd93aa020aa66,28dcd93aa020aa66_00160
10323,28dcd93aa020aa66,28dcd93aa020aa66_00161
10324,28dcd93aa020aa66,28dcd93aa020aa66_00162
10325,28dcd93aa020aa66,28dcd93aa020aa66_00163
10326,28dcd93aa020aa66,28dcd93aa020aa66_00164
10327,28dcd93aa020aa66,28dcd93aa020aa66_00165
10328,28dcd93aa020aa66,28dcd93aa020aa66_00166
10329,28dcd93aa020aa66,28dcd93aa020aa66_00167
10330,28dcd93aa020aa66,28dcd93aa020aa66_00168
10331,28dcd93aa020aa66,28dcd93aa020aa66_00169
10332,28dcd93aa020aa66,28dcd93aa020aa66_00170
10333,28dcd93aa020aa66,28dcd93aa020aa66_00171
10334,28dcd93aa020aa66,28dcd93aa020aa66_00172
10335,28dcd93aa020aa66,28dcd93aa020aa66_00173
10336,28dcd93aa020aa66,28dcd93aa020aa66_00174
10337,28dcd93aa020aa66,28dcd93aa020aa66_00175
10338,28dcd93aa020aa66,28dcd93aa020aa66_00176
10339,28dcd93aa020aa66,28dcd93aa020aa66_00177
10340,28dcd93aa020aa66,28dcd93aa020aa66_00178
10341,28dcd93aa020aa66,28dcd93aa020aa66_00179
10342,28dcd93aa020aa66,28dcd93aa020aa66_00180
10343,28dcd93aa020aa66,28dcd93aa020aa66_00181
10344,28dcd93aa020aa66,28dcd93aa020aa66_00182
10345,28dcd93aa020aa66,28dcd93aa020aa66_00183
10346,28dcd93aa020aa66,28dcd93aa020aa66_00184
10347,28dcd93aa020aa66,28dcd93aa020aa66_00185
10348,28dcd93aa020aa66,28dcd93aa020aa66_00186
10349,28dcd93aa020aa66,28dcd93aa020aa66_00187
10350,28dcd93aa020aa66,28dcd93aa020aa66_00188
10351,28dcd93aa020aa66,28dcd93aa020aa66_00189
10352,28dcd93aa020aa66,28dcd93aa020aa66_00190
10353,28dcd93aa020aa66,28dcd93aa020aa66_00191
10354,28dcd93aa020aa66,28dcd93aa020aa66_00192
10355,28dcd93aa020aa66,28dcd93aa020aa66_00193
10356,28dcd93aa020aa66,28dcd93aa020aa66_00194
10357,28dcd93aa020aa66,28dcd93aa020aa66_00195
10358,28dcd93aa020aa66,28dcd93aa020aa66_00196
10359,28dcd93aa020aa66,28dcd93aa020aa66_00197
10360,28dcd93aa020aa66,28dcd93aa020aa66_00198
10361,28dcd93aa020aa66,28dcd93aa020aa66_00199
10362,28dcd93aa020aa66,28dcd93aa020aa66_00200
10363,28dcd93aa020aa66,28dcd93aa020aa66_00201
10364,28dcd93aa020aa66,28dcd93aa020aa66_00202
10365,28dcd93aa020aa66,28dcd93aa020aa66_00203
10366,28dcd93aa020aa66,28dcd93aa020aa66_00204
10367,28dcd93aa020aa66,28dcd93aa020aa66_00205
10368,28dcd93aa020aa66,28dcd93aa020aa66_00206
10369,28dcd93aa020aa66,28dcd93aa020aa66_00207
10370,28dcd93aa020aa66,28dcd93aa020aa66_00208
10371,28dcd93aa020aa66,28dcd93aa020aa66_00209
10372,28dcd93aa020aa66,28dcd93aa020aa66_00210
10373,28dcd93aa020aa66,28dcd93aa020aa66_00211
10374,28dcd93aa020aa66,28dcd93aa020aa66_00212
10375,28dcd93aa020aa66,28dcd93aa020aa66_00213
10376,28dcd93aa020aa66,28dcd93aa020aa66_00214
10377,28dcd93aa020aa66,28dcd93aa020aa66_00215
10378,28dcd93aa020aa66,28dcd93aa020aa66_00216
10379,28dcd93aa020aa66,28dcd93aa020aa66_00217
10380,28dcd93aa020aa66,28dcd93aa020aa66_00218
10381,28dcd93aa020aa66,28dcd93aa020aa66_00219
10382,28dcd93aa020aa66,28dcd93aa020aa66_00220
10383,28dcd93aa020aa66,28dcd93aa020aa66_00221
10384,28dcd93aa020aa66,28dcd93aa020aa66_00222
10385,28dcd93aa020aa66,28dcd93aa020aa66_00223
10386,28dcd93aa020aa66,28dcd93aa020aa66_00224
10387,28dcd93aa020aa66,28dcd93aa020aa66_00225
10388,28dcd93aa020aa66,28dcd93aa020aa66_00226
10389,28dcd93aa020aa66,28dcd93aa020aa66_00227
10390,28dcd93aa020aa66,28dcd93aa020aa66_00228
10391,28dcd93aa020aa66,28dcd93aa020aa66_00229
10392,28dcd93aa020aa66,28dcd93aa020aa66_00230
10393,28dcd93aa020aa66,28dcd93aa020aa66_00231
10394,28dcd93aa020aa66,28dcd93aa020aa66_00232
10395,28dcd93aa020aa66,28dcd93aa020aa66_00233
10396,28dcd93aa020aa66,28dcd93aa020aa66_00234
10397,28dcd93aa020aa66,28dcd93aa020aa66_00235
10398,28dcd93aa020aa66,28dcd93aa020aa66_00236
10399,28dcd93aa020aa66,28dcd93aa020aa66_00237
10400,28dcd93aa020aa66,28dcd93aa020aa66_00238
10401,28dcd93aa020aa66,28dcd93aa020aa66_00239
10402,28dcd93aa020aa66,28dcd93aa020aa66_00240
10403,28dcd93aa020aa66,28dcd93aa020aa66_00241
10404,28dcd93aa020aa66,28dcd93aa020aa66_00242
10405,28dcd93aa020aa66,28dcd93aa020aa66_00243
10406,28dcd93aa020aa66,28dcd93aa020aa66_00244
10407,28dcd93aa020aa66,28dcd93aa020aa66_00245
10408,28dcd93aa020aa66,28dcd93aa020aa66_00246
10409,28dcd93aa020aa66,28dcd93aa020aa66_00247
10410,28dcd93aa020aa66,28dcd93aa020aa66_00248
10411,28dcd93aa020aa66,28dcd93aa020aa66_00249
10412,28dcd93aa020aa66,28dcd93aa020aa66_00250
10413,28dcd93aa020aa66,28dcd93aa020aa66_00251
10414,28dcd93aa020aa66,28dcd93aa020aa66_00252
10415,28dcd93aa020aa66,28dcd93aa020aa66_00253
10416,28dcd93aa020aa66,28dcd93aa020aa66_00254
10417,28dcd93aa020aa66,28dcd93aa020aa66_00255
10418,28dcd93aa020aa66,28dcd93aa020aa66_00256
10419,28dcd93aa020aa66,28dcd93aa020aa66_00257
10420,28dcd93aa020aa66,28dcd93aa020aa66_00258
10421,28dcd93aa020aa66,28dcd93aa020aa66_00259
10422,28dcd93aa020aa66,28dcd93aa020aa66_00260
10423,28dcd93aa020aa66,28dcd93aa020aa66_00261
10424,28dcd93aa020aa66,28dcd93aa020aa66_00262
10425,28dcd93aa020aa66,28dcd93aa020aa66_00263
10426,28dcd93aa020aa66,28dcd93aa020aa66_00264
10427,28dcd93aa020aa66,28dcd93aa020aa66_00265
10428,28dcd93aa020aa66,28dcd93aa020aa66_00266
10429,28dcd93aa020aa66,28dcd93aa020aa66_00267
10430,28dcd93aa020aa66,28dcd93aa020aa66_00268
10431,28dcd93aa020aa66,28dcd93aa020aa66_00269
10432,28dcd93aa020aa66,28dcd93aa020aa66_00270
10433,28dcd93aa020aa66,28dcd93aa020aa66_00271
10434,28dcd93aa020aa66,28dcd93aa020aa66_00272
10435,28dcd93aa020aa66,28dcd93aa020aa66_00273
10436,28dcd93aa020aa66,28dcd93aa020aa66_00274
10437,28dcd93aa020aa66,28dcd93aa020aa66_00275
10438,28dcd93aa020aa66,28dcd93aa020aa66_00276
10439,28dcd93aa020aa66,28dcd93aa020aa66_00277
10440,28dcd93aa020aa66,28dcd93aa020aa66_00278
10441,28dcd93aa020aa66,28dcd93aa020aa66_00279
10442,28dcd93aa020aa66,28dcd93aa020aa66_00280
10443,28dcd93aa020aa66,28dcd93aa020aa66_00281
10444,28dcd93aa020aa66,28dcd93aa020aa66_00282
10445,28dcd93aa020aa66,28dcd93aa020aa66_00283
10446,28dcd93aa020aa66,28dcd93aa020aa66_00284
10447,28dcd93aa020aa66,28dcd93aa020aa66_00285
10448,28dcd93aa020aa66,28dcd93aa020aa66_00286
10449,28dcd93aa020aa66,28dcd93aa020aa66_00287
10450,28dcd93aa020aa66,28dcd93aa020aa66_00288
10451,28dcd93aa020aa66,28dcd93aa020aa66_00289
10452,28dcd93aa020aa66,28dcd93aa020aa66_00290
10453,28dcd93aa020aa66,28dcd93aa020aa66_00291
10454,28dcd93aa020aa66,28dcd93aa020aa66_00292
10455,28dcd93aa020aa66,28dcd93aa020aa66_00293
10456,28dcd93aa020aa66,28dcd93aa020aa66_00294
10457,28dcd93aa020aa66,28dcd93aa020aa66_00295
10458,28dcd93aa020aa66,28dcd93aa020aa66_00296
10459,28dcd93aa020aa66,28dcd93aa020aa66_00297
10460,28dcd93aa020aa66,28dcd93aa020aa66_00298
10461,28dcd93aa020aa66,28dcd93aa020aa66_00299
10462,28dcd93aa020aa66,28dcd93aa020aa66_00300
10463,28dcd93aa020aa66,28dcd93aa020aa66_00301
10464,28dcd93aa020aa66,28dcd93aa020aa66_00302
10465,28dcd93aa020aa66,28dcd93aa020aa66_00303
10466,28dcd93aa020aa66,28dcd93aa020aa66_00304
10467,28dcd93aa020aa66,28dcd93aa020aa66_00305
10468,28dcd93aa020aa66,28dcd93aa020aa66_00306
10469,28dcd93aa020aa66,28dcd93aa020aa66_00307
10470,28dcd93aa020aa66,28dcd93aa020aa66_00308
10471,28dcd93aa020aa66,28dcd93aa020aa66_00309
10472,28dcd93aa020aa66,28dcd93aa020aa66_00310
10473,28dcd93aa020aa66,28dcd93aa020aa66_00311
10474,28dcd93aa020aa66,28dcd93aa020aa66_00312
10475,28dcd93aa020aa66,28dcd93aa020aa66_00313
10476,2917c92e35cef4cb,2917c92e35cef4cb_00000
10477,2917c92e35cef4cb,2917c92e35cef4cb_00001
10478,2917c92e35cef4cb,2917c92e35cef4cb_00002
10479,2917c92e35cef4cb,2917c92e35cef4cb_00003
10480,2917c92e35cef4cb,2917c92e35cef4cb_00004
10481,2917c92e35cef4cb,2917c92e35cef4cb_00005
10482,2917c92e35cef4cb,2917c92e35cef4cb_00006
10483,2917c92e35cef4cb,2917c92e35cef4cb_00007
10484,2917c92e35cef4cb,2917c92e35cef4cb_00008
10485,2917c92e35cef4cb,2917c92e35cef4cb_00009
10486,2917c92e35cef4cb,2917c92e35cef4cb_00010
10487,2917c92e35cef4cb,2917c92e35cef4cb_00011
10488,2917c92e35cef4cb,2917c92e35cef4cb_00012
10489,2917c92e35cef4cb,2917c92e35cef4cb_00013
10490,2917c92e35cef4cb,2917c92e35cef4cb_00014
10491,2917c92e35cef4cb,2917c92e35cef4cb_00015
10492,2917c92e35cef4cb,2917c92e35cef4cb_00016
10493,2917c92e35cef4cb,2917c92e35cef4cb_00017
10494,2917c92e35cef4cb,2917c92e35cef4cb_00018
10495,2917c92e35cef4cb,2917c92e35cef4cb_00019
10496,2917c92e35cef4cb,2917c92e35cef4cb_00020
10497,2917c92e35cef4cb,2917c92e35cef4cb_00021
10498,2917c92e35cef4cb,2917c92e35cef4cb_00022
10499,2917c92e35cef4cb,2917c92e35cef4cb_00023
10500,2917c92e35cef4cb,2917c92e35cef4cb_00024
10501,2917c92e35cef4cb,2917c92e35cef4cb_00025
10502,2917c92e35cef4cb,2917c92e35cef4cb_00026
10503,2917c92e35cef4cb,2917c92e35cef4cb_00027
10504,2917c92e35cef4cb,2917c92e35cef4cb_00028
10505,2917c92e35cef4cb,2917c92e35cef4cb_00029
10506,2917c92e35cef4cb,2917c92e35cef4cb_00030
10507,2917c92e35cef4cb,2917c92e35cef4cb_00031
10508,2917c92e35cef4cb,2917c92e35cef4cb_00032
10509,2917c92e35cef4cb,2917c92e35cef4cb_00033
10510,2917c92e35cef4cb,2917c92e35cef4cb_00034
10511,2917c92e35cef4cb,2917c92e35cef4cb_00035
10512,2917c92e35cef4cb,2917c92e35cef4cb_00036
10513,2917c92e35cef4cb,2917c92e35cef4cb_00037
10514,2917c92e35cef4cb,2917c92e35cef4cb_00038
10515,2917c92e35cef4cb,2917c92e35cef4cb_00039
10516,2917c92e35cef4cb,2917c92e35cef4cb_00040
10517,2917c92e35cef4cb,2917c92e35cef4cb_00041
10518,2917c92e35cef4cb,2917c92e35cef4cb_00042
10519,2917c92e35cef4cb,2917c92e35cef4cb_00043
10520,2917c92e35cef4cb,2917c92e35cef4cb_00044
10521,2917c92e35cef4cb,2917c92e35cef4cb_00045
10522,2917c92e35cef4cb,2917c92e35cef4cb_00046
10523,2917c92e35cef4cb,2917c92e35cef4cb_00047
10524,2917c92e35cef4cb,2917c92e35cef4cb_00048
10525,2917c92e35cef4cb,2917c92e35cef4cb_00049
10526,2917c92e35cef4cb,2917c92e35cef4cb_00050
10527,2917c92e35cef4cb,2917c92e35cef4cb_00051
10528,2917c92e35cef4cb,2917c92e35cef4cb_00052
10529,2917c92e35cef4cb,2917c92e35cef4cb_00053
10530,2917c92e35cef4cb,2917c92e35cef4cb_00054
10531,2917c92e35cef4cb,2917c92e35cef4cb_00055
10532,2917c92e35cef4cb,2917c92e35cef4cb_00056
10533,2917c92e35cef4cb,2917c92e35cef4cb_00057
10534,2917c92e35cef4cb,2917c92e35cef4cb_00058
10535,2917c92e35cef4cb,2917c92e35cef4cb_00059
10536,2917c92e35cef4cb,2917c92e35cef4cb_00060
10537,2917c92e35cef4cb,2917c92e35cef4cb_00061
10538,2917c92e35cef4cb,2917c92e35cef4cb_00062
10539,2917c92e35cef4cb,2917c92e35cef4cb_00063
10540,2917c92e35cef4cb,2917c92e35cef4cb_00064
10541,2917c92e35cef4cb,2917c92e35cef4cb_00065
10542,2917c92e35cef4cb,2917c92e35cef4cb_00066
10543,2917c92e35cef4cb,2917c92e35cef4cb_00067
10544,2917c92e35cef4cb,2917c92e35cef4cb_00068
10545,2917c92e35cef4cb,2917c92e35cef4cb_00069
10546,2917c92e35cef4cb,2917c92e35cef4cb_00070
10547,2917c92e35cef4cb,2917c92e35cef4cb_00071
10548,2917c92e35cef4cb,2917c92e35cef4cb_00072
10549,2917c92e35cef4cb,2917c92e35cef4cb_00073
10550,2917c92e35cef4cb,2917c92e35cef4cb_00074
10551,2917c92e35cef4cb,2917c92e35cef4cb_00075
10552,2917c92e35cef4cb,2917c92e35cef4cb_00076
10553,2917c92e35cef4cb,2917c92e35cef4cb_00077
10554,2917c92e35cef4cb,2917c92e35cef4cb_00078
10555,2917c92e35cef4cb,2917c92e35cef4cb_00079
10556,2917c92e35cef4cb,2917c92e35cef4cb_00080
10557,2917c92e35cef4cb,2917c92e35cef4cb_00081
10558,2917c92e35cef4cb,2917c92e35cef4cb_00082
10559,2917c92e35cef4cb,2917c92e35cef4cb_00083
10560,2917c92e35cef4cb,2917c92e35cef4cb_00084
10561,2917c92e35cef4cb,2917c92e35cef4cb_00085
10562,2917c92e35cef4cb,2917c92e35cef4cb_00086
10563,2917c92e35cef4cb,2917c92e35cef4cb_00087
10564,2917c92e35cef4cb,2917c92e35cef4cb_00088
10565,2917c92e35cef4cb,2917c92e35cef4cb_00089
10566,2917c92e35cef4cb,2917c92e35cef4cb_00090
10567,2917c92e35cef4cb,2917c92e35cef4cb_00091
10568,2917c92e35cef4cb,2917c92e35cef4cb_00092
10569,2917c92e35cef4cb,2917c92e35cef4cb_00093
10570,2917c92e35cef4cb,2917c92e35cef4cb_00094
10571,2917c92e35cef4cb,2917c92e35cef4cb_00095
10572,2917c92e35cef4cb,2917c92e35cef4cb_00096
10573,2917c92e35cef4cb,2917c92e35cef4cb_00097
10574,2917c92e35cef4cb,2917c92e35cef4cb_00098
10575,2917c92e35cef4cb,2917c92e35cef4cb_00099
10576,2917c92e35cef4cb,2917c92e35cef4cb_00100
10577,2917c92e35cef4cb,2917c92e35cef4cb_00101
10578,2917c92e35cef4cb,2917c92e35cef4cb_00102
10579,2917c92e35cef4cb,2917c92e35cef4cb_00103
10580,2917c92e35cef4cb,2917c92e35cef4cb_00104
10581,2917c92e35cef4cb,2917c92e35cef4cb_00105
10582,2917c92e35cef4cb,2917c92e35cef4cb_00106
10583,2917c92e35cef4cb,2917c92e35cef4cb_00107
10584,2917c92e35cef4cb,2917c92e35cef4cb_00108
10585,2917c92e35cef4cb,2917c92e35cef4cb_00109
10586,2917c92e35cef4cb,2917c92e35cef4cb_00110
10587,2917c92e35cef4cb,2917c92e35cef4cb_00111
10588,2917c92e35cef4cb,2917c92e35cef4cb_00112
10589,2917c92e35cef4cb,2917c92e35cef4cb_00113
10590,2917c92e35cef4cb,2917c92e35cef4cb_00114
10591,2917c92e35cef4cb,2917c92e35cef4cb_00115
10592,2917c92e35cef4cb,2917c92e35cef4cb_00116
10593,2917c92e35cef4cb,2917c92e35cef4cb_00117
10594,2917c92e35cef4cb,2917c92e35cef4cb_00118
10595,2917c92e35cef4cb,2917c92e35cef4cb_00119
10596,2917c92e35cef4cb,2917c92e35cef4cb_00120
10597,2917c92e35cef4cb,2917c92e35cef4cb_00121
10598,2917c92e35cef4cb,2917c92e35cef4cb_00122
10599,2917c92e35cef4cb,2917c92e35cef4cb_00123
10600,2917c92e35cef4cb,2917c92e35cef4cb_00124
10601,2917c92e35cef4cb,2917c92e35cef4cb_00125
10602,2917c92e35cef4cb,2917c92e35cef4cb_00126
10603,2917c92e35cef4cb,2917c92e35cef4cb_00127
10604,2917c92e35cef4cb,2917c92e35cef4cb_00128
10605,2917c92e35cef4cb,2917c92e35cef4cb_00129
10606,2917c92e35cef4cb,2917c92e35cef4cb_00130
10607,2917c92e35cef4cb,2917c92e35cef4cb_00131
10608,2917c92e35cef4cb,2917c92e35cef4cb_00132
10609,2917c92e35cef4cb,2917c92e35cef4cb_00133
10610,2917c92e35cef4cb,2917c92e35cef4cb_00134
10611,2917c92e35cef4cb,2917c92e35cef4cb_00135
10612,2917c92e35cef4cb,2917c92e35cef4cb_00136
10613,2917c92e35cef4cb,2917c92e35cef4cb_00137
10614,2917c92e35cef4cb,2917c92e35cef4cb_00138
10615,2917c92e35cef4cb,2917c92e35cef4cb_00139
10616,2917c92e35cef4cb,2917c92e35cef4cb_00140
10617,2917c92e35cef4cb,2917c92e35cef4cb_00141
10618,2917c92e35cef4cb,2917c92e35cef4cb_00142
10619,2917c92e35cef4cb,2917c92e35cef4cb_00143
10620,2917c92e35cef4cb,2917c92e35cef4cb_00144
10621,2917c92e35cef4cb,2917c92e35cef4cb_00145
10622,2917c92e35cef4cb,2917c92e35cef4cb_00146
10623,2917c92e35cef4cb,2917c92e35cef4cb_00147
10624,2917c92e35cef4cb,2917c92e35cef4cb_00148
10625,2917c92e35cef4cb,2917c92e35cef4cb_00149
10626,2917c92e35cef4cb,2917c92e35cef4cb_00150
10627,2917c92e35cef4cb,2917c92e35cef4cb_00151
10628,2917c92e35cef4cb,2917c92e35cef4cb_00152
10629,2917c92e35cef4cb,2917c92e35cef4cb_00153
10630,2917c92e35cef4cb,2917c92e35cef4cb_00154
10631,2917c92e35cef4cb,2917c92e35cef4cb_00155
10632,2917c92e35cef4cb,2917c92e35cef4cb_00156
10633,2917c92e35cef4cb,2917c92e35cef4cb_00157
10634,2917c92e35cef4cb,2917c92e35cef4cb_00158
10635,2917c92e35cef4cb,2917c92e35cef4cb_00159
10636,2917c92e35cef4cb,2917c92e35cef4cb_00160
10637,2917c92e35cef4cb,2917c92e35cef4cb_00161
10638,2917c92e35cef4cb,2917c92e35cef4cb_00162
10639,2917c92e35cef4cb,2917c92e35cef4cb_00163
10640,2917c92e35cef4cb,2917c92e35cef4cb_00164
10641,2917c92e35cef4cb,2917c92e35cef4cb_00165
10642,2917c92e35cef4cb,2917c92e35cef4cb_00166
10643,2917c92e35cef4cb,2917c92e35cef4cb_00167
10644,2917c92e35cef4cb,2917c92e35cef4cb_00168
10645,2917c92e35cef4cb,2917c92e35cef4cb_00169
10646,2917c92e35cef4cb,2917c92e35cef4cb_00170
10647,2917c92e35cef4cb,2917c92e35cef4cb_00171
10648,2917c92e35cef4cb,2917c92e35cef4cb_00172
10649,2917c92e35cef4cb,2917c92e35cef4cb_00173
10650,2917c92e35cef4cb,2917c92e35cef4cb_00174
10651,2917c92e35cef4cb,2917c92e35cef4cb_00175
10652,2917c92e35cef4cb,2917c92e35cef4cb_00176
10653,2917c92e35cef4cb,2917c92e35cef4cb_00177
10654,2917c92e35cef4cb,2917c92e35cef4cb_00178
10655,2917c92e35cef4cb,2917c92e35cef4cb_00179
10656,2917c92e35cef4cb,2917c92e35cef4cb_00180
10657,2917c92e35cef4cb,2917c92e35cef4cb_00181
10658,2917c92e35cef4cb,2917c92e35cef4cb_00182
10659,2917c92e35cef4cb,2917c92e35cef4cb_00183
10660,2917c92e35cef4cb,2917c92e35cef4cb_00184
10661,2917c92e35cef4cb,2917c92e35cef4cb_00185
10662,2917c92e35cef4cb,2917c92e35cef4cb_00186
10663,2917c92e35cef4cb,2917c92e35cef4cb_00187
10664,2917c92e35cef4cb,2917c92e35cef4cb_00188
10665,2917c92e35cef4cb,2917c92e35cef4cb_00189
10666,2917c92e35cef4cb,2917c92e35cef4cb_00190
10667,2917c92e35cef4cb,2917c92e35cef4cb_00191
10668,296eee9a8237754f,296eee9a8237754f_00000
10669,296eee9a8237754f,296eee9a8237754f_00001
10670,296eee9a8237754f,296eee9a8237754f_00002
10671,296eee9a8237754f,296eee9a8237754f_00003
10672,296eee9a8237754f,296eee9a8237754f_00004
10673,296eee9a8237754f,296eee9a8237754f_00005
10674,296eee9a8237754f,296eee9a8237754f_00006
10675,296eee9a8237754f,296eee9a8237754f_00007
10676,296eee9a8237754f,296eee9a8237754f_00008
10677,296eee9a8237754f,296eee9a8237754f_00009
10678,296eee9a8237754f,296eee9a8237754f_00010
10679,296eee9a8237754f,296eee9a8237754f_00011
10680,296eee9a8237754f,296eee9a8237754f_00012
10681,296eee9a8237754f,296eee9a8237754f_00013
10682,296eee9a8237754f,296eee9a8237754f_00014
