country,n_chunks,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25
Romania,322,0.14653836920808364,0.028974471541978086,-0.001570440634440261,0.01749847482228644,-0.02287876903360784,0.0020843254703162757,-0.039564269651185785,0.003610945975330055,-0.005746741463658652,0.00644765647552972,-0.007756595110990768,-0.005935713945511127,-0.0417547613511925,0.010588960829256136,0.01723135710010926,0.00990940594091916,-0.055490629382224425,-0.00830164831575069,0.03490642330515547,0.19468091613094513,0.06688641545150349,0.1830778703718905,0.05143214266727416,-0.03038468707974419,-0.02074071832817303
Russia,178,0.14646102095979022,0.012173817371176225,0.007322305142896238,-0.024360997612371937,-0.021995320146412835,0.003109185634981664,-0.07652050888113679,0.0056590088873746955,0.08941021588345643,0.01235001182391808,0.009201546726793833,-0.07622279380753522,0.019074089444507624,-0.02066716534800125,0.016711893915678986,-0.012617634396659704,0.008951762514165358,0.0111962856443386,-0.012852338045358134,0.008511114506982859,-0.002583167312205866,0.003755082280628893,-0.006890431345611473,0.010350020314536348,0.02014733457424905
Rwanda,506,0.032081152982560354,0.0008934912613080982,0.03847509295791979,-0.04078746670980508,0.041687924579202236,-0.0017475291391677614,0.029084203158684013,0.0070657931928212025,0.009873475542930724,-0.003396881163866187,-0.005298399772685675,-0.004703246301937489,-0.01612367644783227,0.0018572649549361024,0.012406943677863238,0.029214356646488294,-0.010756168454729272,0.0006484428956342034,0.005064952246059304,-0.0019264768670252761,-0.021406747758604704,-0.0056001002401551885,-0.030643679332437244,0.016605637410835206,0.019390554493314352
Saudi Arabia,459,0.15941373269113948,0.03498133195583295,-0.0068431370720202,-0.07629806533028383,0.09222311307152176,-0.004543801932024583,0.06902840309871884,-0.011483969255431535,0.023064315101815173,-0.004862590553142473,0.008748300486103316,-0.03319419733957475,0.002249486827715695,0.016475394462706888,-0.00020542871670905925,0.044717641809899296,-0.020564124295500395,0.024075484277600184,0.02447486744551988,0.007522447177292544,-0.004427483220408708,-0.012258162354250429,-0.020366960413158153,-0.0005143429820267483,-0.006649979313484079
Serbia,532,0.14971079056763167,0.01660032995189835,-0.0002578425699632998,-0.024189370480857012,-0.02567586320768079,0.003349489088626515,-0.08069212184919772,0.005286977788848417,0.053666173117839604,0.006590231146967948,0.0007860700032890698,-0.020487581405978863,-0.07747143855561252,-0.024086297724505216,-0.03124471673484057,0.024087380383544025,-0.018134653656369112,-0.020985026538518064,0.004686725564357397,-0.02482570229730636,-0.00733766666763885,0.02737215830004138,0.006042648031657994,0.003597153174576028,0.008528379684513454
Singapore,460,0.14982493477570805,0.04096940638959276,-0.006144920355425941,0.03821283537021732,0.0030998096568403536,-0.0011108687262840204,0.02256189953650415,-0.0017132776674918426,-0.02260454418934126,0.0022330437713324533,0.004590735190156384,0.006848642359365544,0.015176475970888266,-0.0001223261097191072,0.012491542616051678,-0.007522424574007537,0.0028201187535319625,0.0019735183619334325,0.003034391475829285,0.008331636984027209,-0.01067392920498352,-0.013513165759065502,0.0015434747807106571,0.006378164858105598,-0.010335710190044312
Slovakia,184,0.1253455805386221,0.01663707535809916,0.010062111572901197,-0.03360900161881749,-0.005162208011158823,0.0023464058299194905,-0.0736219379718377,0.0007953752919315438,-0.0016291709345588677,0.011098481530549398,-0.0024388185813866165,-0.018965909405376152,-0.0027881113404817697,0.011724859817543726,-0.00040090756996823037,0.0015752396906788405,-0.0004807995555431983,-0.01688547165349556,-0.0044721614584390685,0.009180490080150745,-0.0005019428593800207,-0.004511517279970384,0.02565309378695246,0.015130805185460387,0.004661557869712599
Slovenia,274,0.13081238921182445,0.03215647620301253,-0.0005757213041191016,0.016578757543339595,-0.009765784280377072,0.0009796917231745163,-0.02206314150841171,0.002514128298859434,-0.0048891719180719434,-0.0005631779110048394,0.004324831258396242,0.019595808616191764,-0.021994123330500423,0.0024405297327535678,-0.0007692457709243161,-0.01040548335794009,-0.008519757704715962,-0.008989291417139852,-0.017358072776858354,0.004002701962296827,0.012328316705002356,-0.006354577424180926,-0.006164420009229736,-0.0165371938149019,0.010645576661226468
South Africa,1,0.05742477002590859,-0.01273089191876116,0.02874230918562768,-0.022621117585971243,-0.01968978287286786,0.0026114991402830944,-0.0294650586486948,0.005480061067583152,0.019556835295204834,-0.0043645506376166964,-0.028764956441543338,0.0549183545334404,0.030003822075349088,-0.008221899959698558,-0.006643876622522608,0.00175021351260659,-0.004919815300644805,0.005601372045965693,-0.019186744882144214,0.017078597955955264,0.000865826928907206,-0.014554259070221119,-0.041432101388676534,-0.004628973808929408,0.009320037164215391
Spain,821,0.15055684578660297,0.010167436724549846,0.010246971653843676,-0.043312806882963566,-0.000611413318894834,0.0017528403802567233,-0.04524004566788231,0.0028419629889932735,0.0138132436813352,0.02066252241457686,-0.032349011206864946,-0.021229656245110407,0.004337747280748697,-0.03164792096942852,0.002325931085730023,0.03111489336026168,-0.0408183454985973,-0.015345861367610323,-0.02604526260143735,0.00863990214966069,-0.024959192505174362,0.0003056115064773656,-0.0007034651922918661,0.052740264461292645,-0.005000330606443367
Sweden,130,0.17541131508214686,0.02844045598708249,0.009208183704235515,-0.01648094829733048,-0.0161054521159215,0.0017843039027746425,-0.07009539039728042,-0.0015419144734139876,-0.048037264226215515,0.007322408156094605,0.0019495030422667613,-0.009961631546626847,0.009848337082450753,0.008177742332962186,-0.01298609158253322,0.004629157897299043,0.026098750824072883,-0.005610866673799097,-0.01981353643135084,0.006982064646144926,6.294554743246855e-05,0.0031437208888916188,-0.015246691541298533,-0.004641090774933254,0.009225819239552232
Switzerland,196,0.19494914966749405,0.05010215944806522,-0.006234802043974914,0.025152443192757494,-0.0030743096473113945,0.00013602527218012486,-0.0015909270690087256,0.005547870984341377,0.05442414014233572,0.007736778627186066,0.0077474188680965485,-0.029915435941253562,0.008721549209364972,-0.013172728032329137,0.010724675132679733,-0.014508272511384772,-0.008981334161608309,-0.011019274986175404,0.0027405454183162758,0.0011373322466646525,-0.002338426113585195,-0.007958136334572902,0.013596172641822741,0.008406025797207523,-0.0016864318435879367
Thailand,527,0.1367658871691181,0.013575226907146538,-0.0016122956091039937,-0.007970504996856727,-0.027684037587229253,0.001918702941279135,-0.05183312602779032,0.0019043314195717877,-0.013184102815167012,0.00264107042311584,0.0008434852903180738,-0.0017362858987005074,-0.028885519354549027,-0.027289229740507435,-0.030641268508155135,0.008228667134512667,0.0021517641526629223,-0.006928408210711849,0.010444928595200012,-0.007682857813534804,0.005430181194114964,0.005559929420762652,-0.029278881748846453,-0.022520496675542675,0.018996377688631577
Tunisia,89,0.14148800508166692,-0.01220431441570429,0.0030902518759701038,-0.14185557184400754,0.07185093306362346,-0.0025388844436190976,0.029683016642851626,-0.005470544016890059,0.006861050037536067,0.027147586564918034,-0.031694093597926,-0.039215117894709904,0.01139284932005906,-0.03713264528755293,-0.02253849856036887,0.10477192843033512,-0.053641896148542714,0.0113690904121414,0.028489438407594315,0.013855459836608195,-0.020101490287091548,-0.011523509982577524,-0.05564694803155398,0.016869486256134755,-0.013949261581334652
Türkiye,1151,0.13892875349365297,0.011586681360453922,0.0018241417870226706,-0.026192918088540646,-0.016726535033942173,0.002083796527661686,-0.05894729131929067,0.0010673626297537909,-0.017635243103848196,-0.001068345267296112,-0.0007170788868053311,-0.01126421722229747,-0.03738602020868848,-0.031674360670752015,0.012771387872546395,0.024249712105784704,0.012991055441700544,-0.021616849689392748,0.002498844113608839,0.007922519260706787,0.0031662535216321333,0.0008598702227796674,-0.021381438298275112,-0.011401697341819356,0.012672406447385603
Uganda,7,0.10379062908164217,0.004188946415463353,-0.0023254045920597043,0.017830200060532465,-0.013000859802855218,0.002530307587294553,-0.03225705137230605,0.005928077818647549,0.03284185719667607,0.0013612342065044438,-0.00659224833579035,0.049042588161339516,0.006687326895427213,-0.011934079707662068,0.009212182057725378,0.0063041078403984355,-0.0006039378851940221,-0.008787056755144887,0.0007376869741685555,0.014148285341835518,0.002683652124151142,-0.023394476976858345,-0.0401101999431969,-0.022529908484601457,-0.015943274780030853
Ukraine,125,0.2389803715364825,0.07541272955158157,-0.01639550010380361,0.028301909902655294,0.040638803619942564,-0.0032284137791956983,0.06803970140221682,-0.0026216165826927255,0.037954623612883695,0.0021289755821702074,0.001993689539460637,-0.03976265229715113,0.027377813296367164,-0.011730524956617387,0.02577510698383182,0.018680369917015265,-0.03020163451355949,-0.0012708699638180787,0.03118319999683188,0.007526523647000361,0.006529042008050713,-0.013464366781524312,-0.005932686144726816,0.006365528966664149,0.012111082781437072
United Arab Emirates,76,0.1504252559697313,0.03601135360802255,-0.00900748540760978,0.0420919143770943,-0.01802275542940819,-0.0001247217619289701,0.0006812973656905224,0.0017323564422664175,-0.002527377711784084,0.004323216956380925,0.010118259112512741,0.0010258437223050615,-0.016393938282543645,0.011666484203119738,-0.012142027953138457,0.0053694649598697115,0.01567014614464649,-0.0038486468174616503,0.00961501537846488,0.008784334958455516,-0.007091418413191722,-0.007455623299450573,-0.011314795495704652,-0.0012625629113244877,-0.011728394508114068
United Kingdom,3125,0.1553573652248936,0.03394182439820272,-0.0055294623805161435,-0.014358977016359199,0.026438449112592573,-0.0003396907879882216,0.0035709487139584093,-0.0050561488370295645,-0.00280768850828207,-0.005542459305675106,0.008251064148274385,0.09386582652508066,0.02051842409185098,-0.012000122400448501,-0.01668004036092778,-0.009960911433472004,0.03976015282631857,-0.004674152422672478,0.03905326950478096,-0.003232795001189908,-0.008290024078860916,0.003061225099951169,-5.6185567511902785e-05,0.008384921888645995,-0.02044455145872831
United Nations,154,0.18235734651993118,0.038633103991484674,-0.01333431899815848,0.06702226933893715,-0.01613434520734502,-0.0011211496367714488,0.0338523244228233,0.0016877124172414567,-0.004627326736577101,0.0007747031345275242,-0.004900718091908453,-0.004627992594967927,0.003679840941543633,0.011600491797410736,-0.009751739704392946,0.02574229843829564,0.0032020311902368212,-0.0006945015426235447,-0.007673589533926283,-0.0012174853945652365,0.009490696346020566,-0.0028028717888383607,0.009558259530838522,-0.016486505856973237,0.0007428897081019984
United States,9720,0.13122845081447243,-0.1414320779116687,-0.007215194676605462,-0.014180249113691264,-0.04787047329682788,-0.00033729309805362393,0.02931027885653637,-0.000806613635627699,0.003931641395157314,-0.012306098720980062,0.004954396166699673,0.006493526364433102,-0.00472457743781327,-0.005160804477772683,0.00862693495897094,-0.0003749544376764965,0.005663099513156004,0.016846460437965744,-0.0016103352315930447,-0.0011928163172774833,0.0067863776539697435,-0.002993022358931099,0.0011987598330684404,-0.004789898797959122,0.0036588496926372367
Uruguay,136,0.15708050248960317,0.03819148569895817,-0.00031425931824487696,-0.009437351891341001,0.005152887466228515,0.0004108773278894616,-0.02868125312148392,-0.0037675010851882895,-0.0063161539500999455,-0.0007410413227336442,0.0204040995165074,-0.01959525176438114,-0.006663693635782876,-0.007611334560373519,-0.003631784305815875,-0.011495991705513842,-0.011363350613576581,0.003601747622979061,-0.004826456869278916,-0.018843668796791547,-0.011248411860222001,0.026500813656283487,-0.0014206555820071545,0.007632359755018381,0.0023122670381094494
Uzbekistan,11,0.13835388610730714,0.006382290554197887,0.013703400945375654,-0.02419559774146077,-0.021754191088692806,0.003737033154295936,-0.09989062829506302,0.0038217263436784708,0.004678041670572276,0.009686949334875941,0.0019206890581406318,-0.03714302471362179,-0.0027480347831818743,-0.007099380232627883,0.013380715853064521,-0.00635045093633431,-0.007871652761522796,0.009265835514845633,0.004154703832392734,0.006067794649095157,-0.0011125444052059131,0.0037941199930891043,-0.005371374870482447,0.011613365096048626,0.03285298540420605
Vietnam,228,0.12322143507393134,0.016095316185835932,0.01850956494855201,-0.026007165683569623,-0.024091755199211574,0.0037306423072042713,-0.10083083044693533,0.0008206261425364674,-0.050180211126767696,0.006879980676774134,0.011382356430539956,0.01145546451960525,0.0019211149618153008,0.012977147241717182,0.019540530222159885,-0.01081019154118098,0.000980420978433321,-0.016701245826579524,0.01486233455570106,0.04356127003192864,0.012769805561434719,-0.0701302608681046,-0.04564931082187313,-0.012498135500313914,-0.02637291157610336
World Economic Forum,85,0.13081713923415791,0.015656199368157764,-0.003686537182091045,-0.012763813410343265,0.009614713384599809,-0.0005189475549950108,0.010889722922091876,-0.00153098133576608,0.005089339490896007,0.0016324041281432543,-0.018750885441794683,0.015424751644516189,0.03470924705784899,-0.07346587978041079,-0.011860927302741603,-0.00038000974132878173,0.01459390193031933,-0.01233693474637036,-0.008917593560294384,-0.014279108725786815,0.009966234397920465,0.007391603977738366,0.015516130239004135,-0.010687649396695455,-0.006227874563559144
