cluster_id,n_countries,regulatory_intensity_index,strategic_orientation_index,institutional_complexity_index,governance_density_index,normative_orientation_index,n_docs,n_statements,n_strategy_share,n_norm_share,n_rule_share,strong_deontic_share,pct_o_local_present
0,75,-0.004971452917247882,0.029497261016414728,-0.003170229633935677,-0.124105358960134,-0.0665242900558698,8.426666666666666,1230.4933333333333,0.4531989209022893,0.48474128347276035,0.015217065711312422,0.02928238380125607,0.02115961336855086
1,3,0.4332192850075402,-0.7374315254103635,0.07925574084841454,3.1026339740033486,1.6631072513967708,74.66666666666667,19930.666666666668,0.3007028053356881,0.6423251406775365,0.022546973674135665,0.04584022141277777,0.0265400048197006
