cluster_id,n_docs,n_statements,statements_per_doc,n_strategy_share,n_norm_share,n_rule_share,rule_to_norm_ratio,rule_to_strategy_ratio,pct_a_explicit,pct_a_inferred,pct_a_conjoined,mean_c_count,pct_b_found,pct_o_local_present,pct_i_conjoined,pct_a_raw_present,pct_b_text_present,pct_c_text_present,dclass_obligation,dclass_permission,dclass_prohibition,strong_deontic_share
0,-0.1696338880224975,-0.16838132437101594,-0.034300864486888585,0.029497261016414724,-0.03211144732579301,-0.01993119223301338,-0.00859067372228876,0.0009495179128051627,-0.0023802981115234076,0.0,0.017329893336368536,-0.00396381431674819,-0.0026103189806124198,-0.012618907363539227,-0.009656475475286103,-0.0023123610425279826,-0.0026103189806124198,-0.00372648712685885,-0.16508112473029293,-0.1718266804403946,-0.17894757827049057,-0.02827578500666115
1,4.2408472005624365,4.209533109275397,0.85752161217221,-0.7374315254103634,0.802786183144826,0.49827980582533143,0.21476684305721808,-0.023737947820129782,0.05950745278816327,0.0,-0.43324733340920407,0.09909535791868881,0.06525797451531803,0.3154726840884784,0.24141188688216264,0.05780902606321688,0.06525797451531803,0.09316217817148786,4.127028118257322,4.295667011009862,4.473689456762263,0.706894625166531
